Date,Video ID,Title,Channel,Talents,Published,View Count,Is Cover,Thumbnail
21/02/2022,fad_0eQIlVo,【オリジナルソング】Intersection / AZKi【Can't stop love with you】,AZKi Channel,AZKi,31/05/2020,224917,original,https://i.ytimg.com/vi/fad_0eQIlVo/default.jpg
21/02/2022,PeuIvDUBCw8,ライラック / 美波 covered by 律可【#V歌リレー】,Rikka ch.律可,律可,30/05/2020,66725,cover,https://i.ytimg.com/vi/PeuIvDUBCw8/default.jpg
21/02/2022,-wNSFmqhQsU,【ゾンビランドサガ】フランシュシュ「佐賀事変」/ 星街すいせい with ホロライブファンタジー(Cover),Suisei Channel,すいせい,27/05/2020,16040383,cover,https://i.ytimg.com/vi/-wNSFmqhQsU/default.jpg
21/02/2022,uc7I72C1giU,【誕生日に】バーモント・キッス/相対性理論 (K's Remix) - feat. ロボ子さん【歌ってみた】,Roboco Ch. - ロボ子,ロボ子,23/05/2020,309564,cover,https://i.ytimg.com/vi/uc7I72C1giU/default.jpg
21/02/2022,B5MvnVOfaBc,【感情】人間だった 歌ってみた AZKi【I Was Human】,AZKi Channel,AZKi,20/05/2020,91924,cover,https://i.ytimg.com/vi/B5MvnVOfaBc/default.jpg
21/02/2022,aqRIPFT-EUw,【何度でも開拓するよ】Creating world 2020ver. / AZKi【みんなと一緒に】,AZKi Channel,AZKi,16/05/2020,54852,original,https://i.ytimg.com/vi/aqRIPFT-EUw/default.jpg
21/02/2022,Z-q5aJm0UJE,DADDY ! DADDY ! DO !  / 鈴木雅之 feat. 鈴木愛理  (Covered by 律可&夏色まつり),Rikka ch.律可,律可,15/05/2020,2158257,cover,https://i.ytimg.com/vi/Z-q5aJm0UJE/default.jpg
21/02/2022,APQZKmC11mc,青空のシンフォニー~short Ver.~【ときのそら初の作詞作曲】,SoraCh. ときのそらチャンネル,そら,15/05/2020,120911,original,https://i.ytimg.com/vi/APQZKmC11mc/default.jpg
21/02/2022,jaf_SBcDhFU,Alien Alien / エイリアンエイリアン Cover by Airani Iofifteen / イオフィ,Airani Iofifteen Channel hololive-ID,Iofi,15/05/2020,645478,cover,https://i.ytimg.com/vi/jaf_SBcDhFU/default.jpg
21/02/2022,ETckHHfH7EI,社畜の歌/original song ロボ子さんfeat.K's,Roboco Ch. - ロボ子,ロボ子,09/05/2020,103094,original,https://i.ytimg.com/vi/ETckHHfH7EI/default.jpg
21/02/2022,4-wpqxD7Az8,【Cover Sing】Coca Cola【Moona Hoshinova】,Moona Hoshinova hololive-ID,Moona,08/05/2020,378467,cover,https://i.ytimg.com/vi/4-wpqxD7Az8/default.jpg
21/02/2022,ZGry7EWVqqo,【#HOLAURENT】ロメオ/ホムラ＆フブキWithわためぇ,フブキCh。白上フブキ,フブキ わため,07/05/2020,151100,original,https://i.ytimg.com/vi/ZGry7EWVqqo/default.jpg
21/02/2022,TSZ9RlU6EXk,点描の唄 / Mrs. GREEN APPLE feat.井上苑子  covered by 律可×ロボ子さん,Roboco Ch. - ロボ子,ロボ子 律可,04/05/2020,239065,cover,https://i.ytimg.com/vi/TSZ9RlU6EXk/default.jpg
21/02/2022,fSVFZGj0k_M,【歌ってみた】ピザ パスタ ピザ のうた【フブちゃん&アルランディス/ #ピザコーン】,フブキCh。白上フブキ,アルランディス,02/05/2020,414065,cover,https://i.ytimg.com/vi/fSVFZGj0k_M/default.jpg
21/02/2022,qX2jldUiaQM,【MMD】ワールドイズマイン【赤井はあと】,Ƹ̵̡Ӝ̵̨̄Ʒ,はあと,01/05/2020,64820,original,https://i.ytimg.com/vi/qX2jldUiaQM/default.jpg
21/02/2022,TnQgSAaGhVc,【オリジナルソング】猫ならばいける / AZKi【にゃにゃにゃにゃ】,AZKi Channel,AZKi,30/04/2020,104546,original,https://i.ytimg.com/vi/TnQgSAaGhVc/default.jpg
21/02/2022,2I3oQIF6UaU,バブルラブ／角巻わため(Cover),Watame Ch. 角巻わため,わため,26/04/2020,1256043,cover,https://i.ytimg.com/vi/2I3oQIF6UaU/default.jpg
21/02/2022,7Rh61nlWVyo,歌｜カントリーロード /K’s piano arrange ver｜ロボ子さん,Roboco Ch. - ロボ子,ロボ子,26/04/2020,50333,original,https://i.ytimg.com/vi/7Rh61nlWVyo/default.jpg
21/02/2022,MRfcZ4teUeE,【チヤホヤして！！】ヒロイン育成計画 歌ってみた AZKi【HoneyWorks】,AZKi Channel,AZKi,22/04/2020,57643,cover,https://i.ytimg.com/vi/MRfcZ4teUeE/default.jpg
21/02/2022,1KyLE_Ejf-U,Preserved Roses / T.M.Revolution×水樹奈々(Covered by 夏色まつり&律可),Matsuri Channel 夏色まつり,律可,18/04/2020,1887384,cover,https://i.ytimg.com/vi/1KyLE_Ejf-U/default.jpg
21/02/2022,tGXZNHNhI0I,馬と鹿 - 米津玄師／天音かなた(Cover),Kanata Ch. 天音かなた,かなた,18/04/2020,6346664,cover,https://i.ytimg.com/vi/tGXZNHNhI0I/default.jpg
21/02/2022,yT2h4nrfMME,【オリジナルソング】光 / AZKi 【2020.4.15リリース】,AZKi Channel,AZKi,15/04/2020,93835,original,https://i.ytimg.com/vi/yT2h4nrfMME/default.jpg
21/02/2022,DdjHAqUGPCI,【Cover】桜ノ雨 / RIZnote【奏手イヅル/律可】,Rikka ch.律可,イヅル 律可,10/04/2020,251540,cover,https://i.ytimg.com/vi/DdjHAqUGPCI/default.jpg
21/02/2022,kP08-jP1-7Y,乙女解剖 / 猫又おかゆ(cover),Okayu Ch. 猫又おかゆ,おかゆ,06/04/2020,5095354,cover,https://i.ytimg.com/vi/kP08-jP1-7Y/default.jpg
21/02/2022,9kQ2GtvDV3s,【おちゃめ機能】ホロライブが吹っ切れた【24人で歌ってみた】,hololive ホロライブ - VTuber Group,そら ロボ子 すいせい みこ AZKi メル フブキ はあと アキ ミオ ころね おかゆ あくあ ちょこ シオン スバル あやめ ぺこら ノエル マリン るしあ フレア ルーナ ココ かなた トワ わため,06/04/2020,34347378,cover,https://i.ytimg.com/vi/9kQ2GtvDV3s/default.jpg
21/02/2022,B0xrie_yK-Y,【歌ってみた】神のまにまに 【アステル/奏手イヅル】,astel ch.アステル,イヅル アステル,04/04/2020,486772,cover,https://i.ytimg.com/vi/B0xrie_yK-Y/default.jpg
21/02/2022,AAr2lHZLNyU,ディスコミュ星人/兎田ぺこら(cover),Pekora Ch. 兎田ぺこら,ぺこら,04/04/2020,15340106,cover,https://i.ytimg.com/vi/AAr2lHZLNyU/default.jpg
21/02/2022,2D0B3wTjE20,brilliant/常闇トワ(cover),Towa Ch. 常闇トワ,トワ,03/04/2020,2294549,cover,https://i.ytimg.com/vi/2D0B3wTjE20/default.jpg
21/02/2022,G9VbKTpaff0,🌟吸血鬼が「気まぐれロマンティック」歌ってみた【ホロライブ/夜空メル】,Mel Channel 夜空メルチャンネル,メル,02/04/2020,321513,cover,https://i.ytimg.com/vi/G9VbKTpaff0/default.jpg
21/02/2022,MiuFIzr8bR0,【一周年記念】ヒャダインのじょーじょーゆーじょー / おかころ【歌ってみた】,Korone Ch. 戌神ころね,ころね おかゆ,01/04/2020,6009103,cover,https://i.ytimg.com/vi/MiuFIzr8bR0/default.jpg
21/02/2022,7-1gMaBC3Xw,【エイプリルシープ】曇天羊【角巻わため/ホロライブ４期生】,Watame Ch. 角巻わため,わため,01/04/2020,162206,original,https://i.ytimg.com/vi/7-1gMaBC3Xw/default.jpg
21/02/2022,zcc_O2UtZBI,【オリジナルソング】Eternity Bright / AZKi 【2020.3.31リリース】,AZKi Channel,AZKi,31/03/2020,121400,original,https://i.ytimg.com/vi/zcc_O2UtZBI/default.jpg
21/02/2022,ix3WUx25xII,【ホロライブ】魔界組5人で「Crazy ∞ nighT」歌ってみた☆,Mel Channel 夜空メルチャンネル,メル ちょこ シオン あやめ るしあ,30/03/2020,530868,cover,https://i.ytimg.com/vi/ix3WUx25xII/default.jpg
21/02/2022,X_zmIdP3jbg,【Cover】unravel / 奏手イヅル,Izuru Ch. 奏手イヅル,イヅル,30/03/2020,278931,cover,https://i.ytimg.com/vi/X_zmIdP3jbg/default.jpg
21/02/2022,NO66dNMwmbU,白日 / King Gnu (covered by 紫咲シオン)【歌ってみた/4K】,Shion Ch. 紫咲シオン,シオン,29/03/2020,2666000,cover,https://i.ytimg.com/vi/NO66dNMwmbU/default.jpg
21/02/2022,z94HX5JtfA4,【オリジナル】最近視線を感じます【赤井はあと先輩＆角巻わため/ホロライブ】,Watame Ch. 角巻わため,はあと わため,28/03/2020,168185,original,https://i.ytimg.com/vi/z94HX5JtfA4/default.jpg
21/02/2022,X9zw0QF12Kc,サクラカゼ / さくらみこ【オリジナル曲】,Miko Ch. さくらみこ,みこ,27/03/2020,2323347,original,https://i.ytimg.com/vi/X9zw0QF12Kc/default.jpg
21/02/2022,vQHVGXdcqEQ,NEXT COLOR PLANET / 星街すいせい(official),Suisei Channel,すいせい,22/03/2020,12978664,original,https://i.ytimg.com/vi/vQHVGXdcqEQ/default.jpg
21/02/2022,P2yeYNI1H2M,【オリジナルソング】黒鉄の守り人 / AZKi【ジンキ・リザレクションEDテーマ】,AZKi Channel,AZKi,20/03/2020,97465,original,https://i.ytimg.com/vi/P2yeYNI1H2M/default.jpg
21/02/2022,ufZmpbMAotI,カブトムシ 1cho.ver/aiko(Covered by 夏色まつり&律可),Rikka ch.律可,律可,16/03/2020,62420,cover,https://i.ytimg.com/vi/ufZmpbMAotI/default.jpg
21/02/2022,IpEltC_uC94,秒針を噛む / ずっと真夜中でいいのに。『covered by 律可』,Rikka ch.律可,律可,13/03/2020,156667,cover,https://i.ytimg.com/vi/IpEltC_uC94/default.jpg
21/02/2022,JuM6WQhdl8A,【絶対聞いたことある】シャイニングスター 歌ってみた AZKi【魔王魂】,AZKi Channel,AZKi,11/03/2020,353235,cover,https://i.ytimg.com/vi/JuM6WQhdl8A/default.jpg
21/02/2022,KhrPiFZ4Sm8,🌟吸血鬼が「ディスコミュ星人」歌ってみた【ホロライブ/夜空メル】,Mel Channel 夜空メルチャンネル,メル,09/03/2020,694617,cover,https://i.ytimg.com/vi/KhrPiFZ4Sm8/default.jpg
21/02/2022,jwvJ6GBf4Ro,【Cover】猫猫的宇宙論 / 奏手イヅル,Izuru Ch. 奏手イヅル,イヅル,08/03/2020,116146,cover,https://i.ytimg.com/vi/jwvJ6GBf4Ro/default.jpg
21/02/2022,OC-VqdP1Kow,【あなたはあなただから】スーパーヒーロー 歌ってみた AZKi【Guiano】,AZKi Channel,AZKi,04/03/2020,233566,cover,https://i.ytimg.com/vi/OC-VqdP1Kow/default.jpg
21/02/2022,5PCJnfiNuL4,ドレミファロンド/Covered by 花咲みやび,Miyabi Ch. 花咲みやび,みやび,03/03/2020,55790,cover,https://i.ytimg.com/vi/5PCJnfiNuL4/default.jpg
21/02/2022,i6woCvMq5Xg,メランコリック-wataAme remix-／角巻わため(Cover),Watame Ch. 角巻わため,わため,02/03/2020,1437155,cover,https://i.ytimg.com/vi/i6woCvMq5Xg/default.jpg
21/02/2022,yXM8kbfLGJo,【歌ってみた】猫猫的宇宙論 / ナユタン星人【ときのそら】,SoraCh. ときのそらチャンネル,そら,01/03/2020,222512,cover,https://i.ytimg.com/vi/yXM8kbfLGJo/default.jpg
21/02/2022,7w3jBGX7UcY,【歌ってみた】おジャ魔女カーニバル!! / MAHO堂【ときのそら × Kotone(天神子兎音)coverコラボ】,天神 子兎音 Tenjin Kotone,そら,28/02/2020,1989506,cover,https://i.ytimg.com/vi/7w3jBGX7UcY/default.jpg
21/02/2022,tiTnyZ5QLao,【My Loving収録】刹那ティックコード【ときのそら/AZKi】,SoraCh. ときのそらチャンネル,そら AZKi,27/02/2020,137404,original,https://i.ytimg.com/vi/tiTnyZ5QLao/default.jpg
21/02/2022,G49bAinM6Lc,恋愛裁判　Ver.戌神ころね,Korone Ch. 戌神ころね,ころね,22/02/2020,7193502,original,https://i.ytimg.com/vi/G49bAinM6Lc/default.jpg
21/02/2022,0scxODT68X4,ウミユリ海底譚 / 猫又おかゆ(cover),Okayu Ch. 猫又おかゆ,おかゆ,22/02/2020,10327588,cover,https://i.ytimg.com/vi/0scxODT68X4/default.jpg
21/02/2022,GVp0yH6EEZE,【Cover】YELLOW【奏手イヅル/唯牙コハク】,Izuru Ch. 奏手イヅル,イヅル,21/02/2020,200608,cover,https://i.ytimg.com/vi/GVp0yH6EEZE/default.jpg
21/02/2022,vC-MsZVgx80,【みんなに届いて】命に嫌われている。 歌ってみた AZKi【カンザキイオリ】,AZKi Channel,AZKi,19/02/2020,273844,cover,https://i.ytimg.com/vi/vC-MsZVgx80/default.jpg
21/02/2022,rkEHHJ0RTrE,【Cover】威風堂々 / RIZnote【奏手イヅル/律可】,Izuru Ch. 奏手イヅル,イヅル 律可,15/02/2020,303625,cover,https://i.ytimg.com/vi/rkEHHJ0RTrE/default.jpg
21/02/2022,9nD7aQ_cKAM,【兎田ぺこら/さくらみこ】バレンタイン・キッス　歌ってみた【宝鐘マリン/夏色まつり】,Matsuri Channel 夏色まつり,みこ ぺこら マリン,14/02/2020,1064735,cover,https://i.ytimg.com/vi/9nD7aQ_cKAM/default.jpg
21/02/2022,b3jcNR2_PF4,【全部僕の声で】ソーラン節【天音かなた/ホロライブ4期生】,Kanata Ch. 天音かなた,かなた,14/02/2020,1281068,original,https://i.ytimg.com/vi/b3jcNR2_PF4/default.jpg
21/02/2022,LlwxRcUFNV8,【Vtuber６人で】バレンタイン・キッス 歌ってみた 【日ノ隈らん / あにまーれ】,Ran Channel / 日ノ隈らん 【あにまーれ】,フブキ,14/02/2020,285217,cover,https://i.ytimg.com/vi/LlwxRcUFNV8/default.jpg
21/02/2022,ltUNmsplViI,鈍感彼氏/白上フブキ【カバーソング】,フブキCh。白上フブキ,フブキ,14/02/2020,360545,original,https://i.ytimg.com/vi/ltUNmsplViI/default.jpg
21/02/2022,TiY6dP4djQA,【1st ALBUM収録曲】コトノハ / AZKi【without U】,AZKi Channel,AZKi,12/02/2020,91103,original,https://i.ytimg.com/vi/TiY6dP4djQA/default.jpg
21/02/2022,fR9g-xdFt2Q,【My Loving収録】Wonderland (Short ver.)MV【ときのそらオリジナル楽曲】,SoraCh. ときのそらチャンネル,そら,06/02/2020,66951,original,https://i.ytimg.com/vi/fR9g-xdFt2Q/default.jpg
21/02/2022,8zbO3ftH3ls,【1st ALBUM収録曲】虹を駆け抜けて / AZKi【without U】,AZKi Channel,AZKi,05/02/2020,87204,original,https://i.ytimg.com/vi/8zbO3ftH3ls/default.jpg
21/02/2022,gRr4fDVpw2c,【ゆるキャン△EDver】ふゆびより/白上フブキ【歌ってみた】,フブキCh。白上フブキ,フブキ,04/02/2020,422940,cover,https://i.ytimg.com/vi/gRr4fDVpw2c/default.jpg
21/02/2022,sf_crPbd-TQ,【歌ってみた】ベノム / ときのそら(cover)【かいりきベア】,SoraCh. ときのそらチャンネル,そら,02/02/2020,1132055,cover,https://i.ytimg.com/vi/sf_crPbd-TQ/default.jpg
21/02/2022,9ct9lb2zgZ4,【1st ALBUM収録曲】Reflection/ AZKi【without U】,AZKi Channel,AZKi,29/01/2020,90776,original,https://i.ytimg.com/vi/9ct9lb2zgZ4/default.jpg
21/02/2022,qcQ9k7A5TDM,【歌ってみた】エイリアンエイリアン【出雲霞×星街すいせい×堰代ミコ】,Mico Channel / 堰代ミコ【ハニスト】,すいせい,26/01/2020,350861,cover,https://i.ytimg.com/vi/qcQ9k7A5TDM/default.jpg
21/02/2022,pFgUluV_00s,Say!ファンファーレ!/白上フブキ【オリジナル曲】,フブキCh。白上フブキ,フブキ,23/01/2020,9639052,original,https://i.ytimg.com/vi/pFgUluV_00s/default.jpg
21/02/2022,7W2oVgMpmzs,【1st ALBUM収録曲】のんびりと、/ AZKi【without U】,AZKi Channel,AZKi,22/01/2020,79056,original,https://i.ytimg.com/vi/7W2oVgMpmzs/default.jpg
21/02/2022,QLCcomFf8Yc,【英語ver.】千本桜／黒うさP・初音ミク【歌ってみた】(covered by 赤井はあと),HAACHAMA Ch 赤井はあと,はあと,20/01/2020,1025327,cover,https://i.ytimg.com/vi/QLCcomFf8Yc/default.jpg
21/02/2022,qrZtEACCwIU,【ガチ恋】どぅーまいべすと！歌ってみた！【ぢろ】,Subaru Ch. 大空スバル,スバル,18/01/2020,3737139,cover,https://i.ytimg.com/vi/qrZtEACCwIU/default.jpg
21/02/2022,FzwYKoKN_KE,ゴーストルール／天音かなた(Cover),Kanata Ch. 天音かなた,かなた,18/01/2020,6504852,cover,https://i.ytimg.com/vi/FzwYKoKN_KE/default.jpg
21/02/2022,HJ6zQ3oQMCQ,【1st ALBUM収録曲】自己アレルギー / AZKi【without U】,AZKi Channel,AZKi,15/01/2020,112161,original,https://i.ytimg.com/vi/HJ6zQ3oQMCQ/default.jpg
21/02/2022,m1mbRCgWO90,ガヴリールドロップキック / covered by 犬山たまき×神楽めあ×湊あくあ×白上フブキ,Tamaki Ch. 犬山たまき / 佃煮のりお,フブキ あくあ,14/01/2020,1288302,cover,https://i.ytimg.com/vi/m1mbRCgWO90/default.jpg
21/02/2022,ku0p-YmmpwE,乙女解剖 / DECO*27『covered by 律可』,Rikka ch.律可,律可,11/01/2020,171344,cover,https://i.ytimg.com/vi/ku0p-YmmpwE/default.jpg
21/02/2022,68KV7JnrvDo,【 1/24 #とまらないホロライブ 版MV】『Shiny Smily Story』試聴動画,hololive ホロライブ - VTuber Group,そら ロボ子 すいせい みこ AZKi メル フブキ はあと アキ ミオ ころね おかゆ あくあ ちょこ シオン スバル あやめ ぺこら ノエル マリン るしあ フレア ルーナ ココ かなた トワ わため,10/01/2020,6142420,original,https://i.ytimg.com/vi/68KV7JnrvDo/default.jpg
21/02/2022,V6RROopwuOg,ビターチョコデコレーション／ 白上フブキ,フブキCh。白上フブキ,フブキ,06/01/2020,3898035,original,https://i.ytimg.com/vi/V6RROopwuOg/default.jpg
21/02/2022,IZWuK1ljlS0,【新衣装で】DECO*27 - 愛言葉Ⅲ feat. 初音ミク/covered by さくらみこ【4K/歌ってみた】,Miko Ch. さくらみこ,みこ,01/01/2020,1900912,cover,https://i.ytimg.com/vi/IZWuK1ljlS0/default.jpg
21/02/2022,rz_MrXeJ4bc,【#Vsevendeadlysins】KILLER B 【歌ってみた】,鷹宮リオン / Rion Takamiya,ロボ子,30/12/2019,872413,cover,https://i.ytimg.com/vi/rz_MrXeJ4bc/default.jpg
21/02/2022,oPahzleK0Nk,【Cover】それがあなたの幸せとしても / 奏手イヅル,Izuru Ch. 奏手イヅル,イヅル,30/12/2019,195215,cover,https://i.ytimg.com/vi/oPahzleK0Nk/default.jpg
21/02/2022,_PpTrPbRg0U,Guilty kiss「コワレヤスキ」/ 出雲霞×星街すいせい×堰代ミコ【歌ってみた】,Suisei Channel,すいせい,29/12/2019,432066,cover,https://i.ytimg.com/vi/_PpTrPbRg0U/default.jpg
21/02/2022,TLDjnbjIVYg,【Cover】ロメオ / RIZnote【奏手イヅル/律可】,Rikka ch.律可,イヅル 律可,28/12/2019,245252,cover,https://i.ytimg.com/vi/TLDjnbjIVYg/default.jpg
21/02/2022,G9SWOk2J6aw,【ときのそら/さくらみこ/夜空メル】blessing コラボ歌ってみた【ロボ子さん/大空スバル/AZKi】,SoraCh. ときのそらチャンネル,そら ロボ子 みこ AZKi メル スバル,24/12/2019,1025161,cover,https://i.ytimg.com/vi/G9SWOk2J6aw/default.jpg
21/02/2022,FZ_Ncg2Ho6M,【back number】クリスマスソング /3DオリジナルMVアキロゼ【歌ってみた】,アキロゼCh。Vtuber/ホロライブ所属,アキ,24/12/2019,121547,cover,https://i.ytimg.com/vi/FZ_Ncg2Ho6M/default.jpg
21/02/2022,c_YbCIqUHLo,【ときのそら】からくりピエロ / 40mP【歌ってみた】,SoraCh. ときのそらチャンネル,そら,22/12/2019,796281,cover,https://i.ytimg.com/vi/c_YbCIqUHLo/default.jpg
21/02/2022,j84IEsVYGyE,白日 / King Gnu (Covered by 夏色まつり&律可),Matsuri Channel 夏色まつり,律可,21/12/2019,5811829,cover,https://i.ytimg.com/vi/j84IEsVYGyE/default.jpg
21/02/2022,oGMzDHvrsq0,【1st ALBUM収録曲】Midnight Song / AZKi【without U】,AZKi Channel,AZKi,20/12/2019,78838,original,https://i.ytimg.com/vi/oGMzDHvrsq0/default.jpg
21/02/2022,ofdfaM11NIw,【1st ALBUM収録曲】without U / AZKi 【1st ALBUM収録曲】,AZKi Channel,AZKi,14/12/2019,228428,original,https://i.ytimg.com/vi/ofdfaM11NIw/default.jpg
21/02/2022,MNcnT8wBcdw,心做し / 夏色まつり cover【オリジナルPV/4K】,Matsuri Channel 夏色まつり,,13/12/2019,3886890,cover,https://i.ytimg.com/vi/MNcnT8wBcdw/default.jpg
21/02/2022,OjpmQywejQM,【Cover】太陽系デスコ / RIZnote【奏手イヅル/律可】,Izuru Ch. 奏手イヅル,イヅル 律可,09/12/2019,217449,cover,https://i.ytimg.com/vi/OjpmQywejQM/default.jpg
21/02/2022,0fTmEfBvp50,【誕生日に】Ubiquitous dB／湊あくあ【歌ってみた】,Aqua Ch. 湊あくあ,あくあ,08/12/2019,2823007,cover,https://i.ytimg.com/vi/0fTmEfBvp50/default.jpg
21/02/2022,AId5uW2OpNM,【ときのそら】恋愛裁判 / 40mP【歌ってみた】,SoraCh. ときのそらチャンネル,そら,07/12/2019,702545,cover,https://i.ytimg.com/vi/AId5uW2OpNM/default.jpg
21/02/2022,vmPpfJWxisU,【歌ってみた】〇〇〇〇〇/癒月ちょこ【オリジナルMV】,Choco Ch. 癒月ちょこ,ちょこ,04/12/2019,401382,cover,https://i.ytimg.com/vi/vmPpfJWxisU/default.jpg
21/02/2022,f2gMOT8T7SE,【アズールレーン/碧藍航線】壮絶激昂 / 歌ってみた【ときのそら歌コラボ】,SoraCh. ときのそらチャンネル,そら,27/11/2019,202741,cover,https://i.ytimg.com/vi/f2gMOT8T7SE/default.jpg
21/02/2022,hbQFCDKXulg,シャルル / バルーン 『covered by 律可』,Rikka ch.律可,律可,23/11/2019,108264,cover,https://i.ytimg.com/vi/hbQFCDKXulg/default.jpg
21/02/2022,KdsFfcBknxM,お願いマッスル / covered by 犬山たまき×湊あくあ,Tamaki Ch. 犬山たまき / 佃煮のりお,あくあ,15/11/2019,244503,cover,https://i.ytimg.com/vi/KdsFfcBknxM/default.jpg
21/02/2022,dPTeBvVJ_xY,【プロメア】superfly「覚醒」/ 星街すいせい(Cover),Suisei Channel,すいせい,11/11/2019,5973675,cover,https://i.ytimg.com/vi/dPTeBvVJ_xY/default.jpg
